node_id,x_in,y_in,ux_in,uy_in,vm_psi
35,-18.196722,-5,0.00200531073,0.000257832871,4947.67415
36,-20.1639347,-5,0.00167055137,0.000261300622,4939.44743
37,-22.1311474,-5,0.00133725547,0.000261923444,4903.94548
38,-24.0983601,-5,0.00100848346,0.000257433625,4833.29362
39,-26.0655746,-5,0.00068682112,0.000237953311,4757.08708
40,-28.0327873,-5,0.000367746805,0.000178521732,4958.39958
41,30,-5,0.0175056811,0.000207654564,4999.99902
42,-30,-5,3.46575628e-33,1.5024919e-33,5972.67383
43,30,3.18181825,0.0175054707,-0.000215554057,5000.04818
44,30,1.36363637,0.0175055191,-0.000121511715,5000.36833
45,30,0.454545468,0.0175055377,-7.44781137e-05,5000.45622
46,30,-1.36363637,0.0175055936,1.95930006e-05,5000.35221
47,30,-3.18181825,0.0175056551,0.000113635011,5000.04053
48,30,5,0.0175053924,-0.000309574127,4999.99658
49,-28.0327873,5,0.000367208762,-0.00017847729,4951.90527
50,-26.0655746,5,0.000686475076,-0.000237766042,4759.26286
51,-24.0983601,5,0.00100806355,-0.000257061998,4836.91813
52,-22.1311474,5,0.00133698224,-0.000261386565,4904.94141
53,-20.1639347,5,0.00167028036,-0.000260644738,4939.71289
54,-18.196722,5,0.00200503948,-0.000257081439,4947.69401
55,-16.2295074,5,0.00233989139,-0.000248463213,4961.32764
56,-14.2622948,5,0.00267749466,-0.000229193611,5061.27702
57,-12.2950821,5,0.00302994763,-0.000192129228,5437.03923
58,-10.3278685,5,0.00343033951,-0.000137263967,6468.44499
59,-8.36065578,5,0.00394954113,-9.92926362e-05,8746.87598
60,-6.39344263,5,0.00470626261,-0.000222107017,12631.2021
61,-4.42622948,5,0.00583159039,-0.000873581797,17445.3825
62,-2.45901632,5,0.00716308551,-0.00254275487,17859.9681
63,0.491803288,5,0.00907348562,-0.00393378315,25910.9751
64,2.45901632,5,0.0103189955,-0.0025934719,17860.4954
65,4.42622948,5,0.0116494866,-0.000925049186,17437.2692
66,6.39344263,5,0.0127749266,-0.000273908459,12619.0521
67,8.36065578,5,0.0135317557,-0.000151641842,8740.72559
68,10.3278685,5,0.0140509345,-0.000189190279,6466.07178
69,12.2950821,5,0.0144511042,-0.000243946779,5432.94206
70,14.2622948,5,0.0148032838,-0.000280886015,5058.69548
71,16.2295074,5,0.0151407905,-0.000299624691,4962.89974
72,18.196722,5,0.0154760303,-0.00030733904,4958.75
73,20.1639347,5,0.0158123281,-0.000309814845,4973.91146
74,22.1311474,5,0.0161499307,-0.000310249103,4987.25016
75,24.0983601,5,0.0164883845,-0.000310087198,4995.01546
76,26.0655746,5,0.0168272611,-0.000309849653,4998.6001
77,28.0327873,5,0.0171663053,-0.000309678435,4999.81755
78,-30,5,3.46434863e-33,-1.50244855e-33,5969.76855
79,-30,-3.18181825,4.33354515e-33,5.04070253e-34,4600.30143
80,-30,-1.36363637,4.25153348e-33,1.86469358e-34,4299.77734
81,-30,-0.454545468,4.25933105e-33,4.80699302e-35,4263.10563
82,-30,1.36363637,4.25280669e-33,-2.31256634e-34,4298.22184
83,-30,3.18181825,4.3341542e-33,-4.82475228e-34,4590.22038
84,-6.01879883,0.845977545,0.00352154486,-1.32724563e-05,2221.72344
85,-8.02719212,0.984045267,0.00348483678,3.22220149e-05,2814.98455
86,-10.2049732,1.03951406,0.00328687322,8.16006013e-06,3630.13936
87,-12.0322304,0.990665495,0.00303728716,-1.94508229e-05,4261.21037
88,-14.069293,0.985745251,0.00271521276,-3.74994379e-05,4734.20223
89,-15.848527,1.06286943,0.00241612876,-4.92244289e-05,4925.66777
90,-17.8934822,1.04738045,0.00206426508,-5.31459918e-05,5011.96553
91,-20.1635284,1.02093518,0.00167042844,-5.37348606e-05,5048.84652
92,-21.9177952,0.833219171,0.00136457197,-4.42327e-05,5071.81616
93,-24.073864,0.975319624,0.00098736689,-5.04834643e-05,5071.82186
94,-26.0876732,0.990474403,0.000635792734,-4.42353594e-05,4979.42928
95,-28.0982018,1.00635767,0.000295783801,-2.6872287e-05,4645.84985
96,-28.1293678,-0.993416429,0.000290301017,2.66567149e-05,4635.70201
97,-26.1643867,-0.881702542,0.000621697516,3.96592695e-05,4966.52162
98,-24.1038151,-1.0755651,0.000982067082,5.61555316e-05,5070.50305
99,-22.040638,-0.862512171,0.00134309125,4.6314959e-05,5072.1665
100,-20.1310177,-1.02444983,0.00167616364,5.45540279e-05,5049.19507
101,-18.1231632,-0.981296301,0.00202465686,5.08416306e-05,5018.70264
102,-16.1123905,-0.976406932,0.00237109768,4.6919773e-05,4944.55461
103,-14.0926504,-1.00896525,0.00271182694,3.94400158e-05,4744.28377
104,-12.0459795,-1.01279044,0.00303668738,2.10515263e-05,4282.31576
105,-10.175168,-0.996483982,0.00329049747,-6.74057765e-06,3571.71053
106,-8.14470196,-0.920313001,0.00347308535,-3.06012807e-05,2758.79677
107,-6.03150749,-0.827618122,0.00351939141,1.30108701e-05,2192.77662
108,-3.83256435,3.22313833,0.00475853449,-0.000944188039,7567.83512
109,-6.16550827,3.0643878,0.00417960202,-5.59140062e-05,7397.0791
110,-8.21424389,3.14008141,0.00378515269,3.20692525e-05,6521.50419
111,-10.2372313,3.14245462,0.00340243522,-2.86375362e-05,5516.37047
112,-12.2123652,3.12154174,0.00304705906,-9.1831098e-05,5120.38965
113,-14.1882,3.08473659,0.00270164618,-0.000130319051,5003.39453
114,-16.1730499,3.0828166,0.00235846336,-0.000150086184,4991.65018
115,-18.1561604,3.08102417,0.00201666821,-0.000158447117,4994.0083
116,-20.0990429,3.15824366,0.00168214238,-0.000165883263,4992.00188
117,-21.9556789,3.17415285,0.00136293378,-0.00016788955,4988.83252
118,-24.0257397,2.92011595,0.00100535864,-0.000151805143,4996.51001
119,-26.0538559,3.00020385,0.000656119839,-0.000139375115,4969.87927
120,-28.0759239,3.14279985,0.000310451287,-9.40530517e-05,4860.73419
121,3.83280253,3.22114921,0.0127243474,-0.000995008857,7562.25832
122,6.18705988,3.07224035,0.0133035807,-0.00010472515,7404.15771
123,8.27623081,3.16621184,0.0137041444,-2.26151224e-05,6552.64634
124,10.2576313,3.1653595,0.0140812173,-8.22154034e-05,5547.54604
125,12.2146511,3.12995124,0.0144341402,-0.000144177582,5121.31864
126,14.1913023,3.09744143,0.0147797326,-0.00018274691,5005.97356
127,16.1804867,3.0930686,0.0151237771,-0.000201844872,4992.98152
128,18.1661415,3.09355664,0.0154661248,-0.000209348727,4994.46708
129,20.1371651,3.16799998,0.0158057921,-0.000215368142,4996.26862
130,22.054142,3.18842793,0.016136039,-0.000216690809,4997.9714
131,23.9225445,3.09851336,0.0164579637,-0.000211815772,4999.59187
132,26.1751671,3.11913228,0.0168462023,-0.000212575585,4999.83657
133,28.0880985,3.25790286,0.0171759166,-0.000219584967,4999.99205
134,6.03150749,0.827618122,0.0139617138,-6.39280188e-05,2192.86093
135,8.14470196,0.920313001,0.0140080284,-2.03167328e-05,2758.93989
136,10.175168,0.996483982,0.0141906301,-4.41733209e-05,3571.94417
137,12.0459795,1.01279044,0.0144444527,-7.19441159e-05,4282.32125
138,14.0926504,1.00896525,0.0147692887,-9.02627362e-05,4742.88509
139,16.1123905,0.976406932,0.0151098426,-9.75796793e-05,4938.87451
140,18.1231632,0.981296301,0.0154556986,-0.000101164718,5002.78678
141,20.1310177,1.02444983,0.0158027541,-0.000104344304,5013.83187
142,22.040638,0.862512171,0.0161326956,-9.602715e-05,5010.99051
143,24.1038151,1.0755651,0.0164888855,-0.000106947868,5005.31305
144,26.1643867,0.881702542,0.0168442857,-9.67465166e-05,5002.33929
145,28.1293678,0.993416429,0.0171830636,-0.000102424463,5000.80155
146,6.01879883,-0.845977545,0.0139595596,-3.76383978e-05,2221.80878
147,8.02719212,-0.984045267,0.0139962751,-8.31317666e-05,2815.12835
148,10.2049732,-1.03951406,0.0141942538,-5.90743439e-05,3630.37276
149,12.0322304,-0.990665495,0.0144438529,-3.14840399e-05,4261.20825
150,14.069293,-0.985745251,0.0147659015,-1.35038517e-05,4732.80029
151,15.848527,-1.06286943,0.0150648598,-1.92265384e-06,4921.03047
152,17.8934822,-1.04738045,0.0154162245,1.67643509e-06,4998.16406
153,20.1635284,-1.02093518,0.0158084482,1.68766906e-06,5013.45833
154,21.9177952,-0.833219171,0.0161115285,-7.87079898e-06,5011.26839
155,24.073864,-0.975319624,0.0164837614,-5.13983991e-07,5005.58244
156,26.0876732,-0.990474403,0.0168311112,2.42064544e-07,5002.32438
157,28.0982018,-1.00635767,0.0171777457,1.06751884e-06,5000.81006
158,3.83256435,-3.22313833,0.0127225565,0.000893286197,7567.85093
159,6.16550827,-3.0643878,0.0133014908,5.00950136e-06,7397.14972
160,8.21424389,-3.14008141,0.0136959385,-8.29732016e-05,6521.57875
161,10.2372313,-3.14245462,0.0140786525,-2.22774052e-05,5516.37626
162,12.2123652,-3.12154174,0.0144340266,4.08623455e-05,5120.28048
163,14.1882,-3.08473659,0.0147794466,7.9185811e-05,5003.22224
164,16.1730499,-3.0828166,0.0151226586,9.85447768e-05,4991.55859
165,18.1561604,-3.08102417,0.0154645434,0.000106096108,4994.59752
166,20.0990429,-3.15824366,0.0157993957,0.000112359077,4996.41274
167,21.9556789,-3.17415285,0.0161192473,0.000113577058,4998.17313
168,24.0257397,-2.92011595,0.0164758842,0.000100306199,5000.20471
169,26.0538559,-3.00020385,0.0168254655,0.000104292776,5000.02905
170,28.0759239,-3.14279985,0.0171740036,0.000111601825,5000.02765
